user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
srm_failure_treatment_00922,treatment,11.62,0,0,0,0,high_value,web,GB
srm_failure_treatment_00103,treatment,13.22,0,0,0,0,new_user,android,GB
srm_failure_treatment_00937,treatment,12.43,0,0,1,0,high_value,android,CA
srm_failure_control_00362,control,11.02,0,0,1,0,high_value,web,DE
srm_failure_treatment_00212,treatment,9.47,0,0,1,0,returning_user,web,GB
srm_failure_control_00668,control,10.1,1,0,1,0,new_user,android,DE
srm_failure_treatment_02790,treatment,12.26,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_01195,treatment,10.35,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_01181,treatment,9.98,0,0,0,0,new_user,web,DE
srm_failure_control_00042,control,11.95,1,0,0,0,returning_user,web,US
srm_failure_control_00404,control,8.69,0,0,0,0,new_user,ios,CA
srm_failure_control_00796,control,11.0,0,0,0,0,high_value,android,DE
srm_failure_treatment_01204,treatment,11.58,0,0,0,0,new_user,web,US
srm_failure_treatment_01116,treatment,10.74,0,0,0,0,high_value,ios,US
srm_failure_treatment_01238,treatment,12.0,0,0,1,0,high_value,ios,US
srm_failure_treatment_01935,treatment,10.24,0,0,1,0,new_user,ios,GB
srm_failure_treatment_02197,treatment,10.88,0,0,0,0,returning_user,web,GB
srm_failure_treatment_00136,treatment,10.19,0,1,0,0,returning_user,web,CA
srm_failure_control_00282,control,10.25,1,0,1,0,high_value,ios,US
srm_failure_control_01055,control,9.94,0,0,1,0,new_user,ios,US
srm_failure_treatment_02477,treatment,10.86,0,0,1,0,new_user,android,GB
srm_failure_treatment_02288,treatment,9.67,1,0,0,0,returning_user,web,CA
srm_failure_control_00213,control,10.04,0,0,0,0,new_user,web,GB
srm_failure_treatment_00722,treatment,11.25,0,0,1,0,new_user,web,CA
srm_failure_control_00099,control,10.75,1,0,0,0,returning_user,android,DE
srm_failure_treatment_00264,treatment,10.99,0,0,0,0,new_user,web,CA
srm_failure_treatment_02573,treatment,10.66,0,0,0,0,high_value,ios,CA
srm_failure_treatment_01551,treatment,11.16,0,0,0,0,returning_user,ios,US
srm_failure_treatment_01010,treatment,9.77,0,0,0,0,high_value,android,DE
srm_failure_treatment_01689,treatment,9.77,1,0,1,0,high_value,ios,GB
srm_failure_control_00793,control,8.97,0,1,0,0,returning_user,web,US
srm_failure_control_01191,control,9.69,0,0,1,0,returning_user,ios,CA
srm_failure_treatment_01223,treatment,13.07,0,0,0,0,returning_user,ios,US
srm_failure_treatment_01037,treatment,11.49,0,0,0,0,new_user,web,DE
srm_failure_treatment_01161,treatment,9.55,0,0,1,0,returning_user,android,GB
srm_failure_treatment_02492,treatment,12.06,0,0,0,0,new_user,ios,DE
srm_failure_control_00499,control,11.03,0,0,0,0,returning_user,web,CA
srm_failure_control_00020,control,10.26,0,0,0,0,new_user,android,US
srm_failure_treatment_00664,treatment,10.76,1,0,0,0,new_user,web,US
srm_failure_treatment_02715,treatment,8.84,0,0,0,0,high_value,web,CA
srm_failure_treatment_02641,treatment,14.93,1,0,0,0,new_user,ios,CA
srm_failure_treatment_00289,treatment,10.46,0,0,0,0,new_user,ios,US
srm_failure_control_00604,control,10.99,0,0,0,0,high_value,android,CA
srm_failure_treatment_01267,treatment,10.36,0,0,0,0,returning_user,android,US
srm_failure_treatment_01442,treatment,12.22,0,0,0,0,returning_user,android,DE
srm_failure_control_00548,control,10.03,0,0,1,0,returning_user,android,CA
srm_failure_treatment_01355,treatment,12.07,0,1,0,0,high_value,web,GB
srm_failure_treatment_02307,treatment,12.8,0,0,1,0,new_user,ios,CA
srm_failure_treatment_02493,treatment,12.41,0,0,1,0,new_user,ios,CA
srm_failure_treatment_00913,treatment,10.57,1,0,0,0,returning_user,web,US
srm_failure_treatment_02046,treatment,10.51,0,0,1,0,high_value,android,DE
srm_failure_treatment_02069,treatment,10.78,0,0,1,0,new_user,ios,US
srm_failure_treatment_00633,treatment,10.07,0,0,0,0,high_value,android,DE
srm_failure_treatment_00643,treatment,11.06,0,0,0,0,new_user,ios,DE
srm_failure_treatment_00980,treatment,11.4,1,0,0,0,returning_user,web,GB
srm_failure_treatment_00921,treatment,10.41,0,0,0,0,new_user,ios,DE
srm_failure_treatment_02237,treatment,8.85,1,0,0,0,high_value,android,CA
srm_failure_control_00676,control,12.15,1,0,0,0,new_user,web,GB
srm_failure_control_00898,control,11.27,0,0,0,0,returning_user,android,DE
srm_failure_treatment_01279,treatment,11.02,0,0,0,0,high_value,ios,CA
srm_failure_treatment_01348,treatment,11.8,0,0,1,0,new_user,web,GB
srm_failure_treatment_02678,treatment,11.41,0,0,0,0,returning_user,ios,US
srm_failure_control_00515,control,9.63,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_01893,treatment,10.32,0,0,0,0,new_user,ios,GB
srm_failure_treatment_01025,treatment,10.38,0,0,1,0,returning_user,android,GB
srm_failure_control_00464,control,10.74,1,1,1,0,new_user,ios,CA
srm_failure_treatment_00094,treatment,10.64,0,0,0,0,new_user,ios,DE
srm_failure_treatment_00352,treatment,10.15,1,0,0,0,returning_user,ios,US
srm_failure_treatment_01009,treatment,10.87,1,0,0,0,returning_user,web,CA
srm_failure_treatment_02409,treatment,12.76,0,0,0,0,returning_user,web,GB
srm_failure_treatment_01105,treatment,10.81,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00470,treatment,9.03,1,0,0,0,returning_user,android,CA
srm_failure_treatment_01244,treatment,11.21,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00204,treatment,12.17,0,0,1,0,new_user,android,CA
srm_failure_treatment_01059,treatment,13.19,0,0,1,0,new_user,android,DE
srm_failure_treatment_02770,treatment,10.18,0,0,1,0,returning_user,web,US
srm_failure_treatment_00254,treatment,10.13,0,0,1,0,returning_user,ios,DE
srm_failure_treatment_01189,treatment,11.45,0,0,0,0,new_user,android,GB
srm_failure_treatment_01065,treatment,9.31,1,0,0,0,new_user,android,CA
srm_failure_treatment_01006,treatment,11.4,1,0,1,0,new_user,web,US
srm_failure_control_00965,control,9.01,0,0,0,0,new_user,web,CA
srm_failure_treatment_01178,treatment,9.38,0,0,0,0,returning_user,web,US
srm_failure_treatment_00622,treatment,10.84,0,0,1,0,high_value,web,CA
srm_failure_control_00881,control,9.77,1,0,0,0,high_value,ios,GB
srm_failure_treatment_02763,treatment,10.46,1,0,1,0,returning_user,web,GB
srm_failure_treatment_00265,treatment,11.65,0,0,0,0,high_value,android,US
srm_failure_control_00525,control,11.11,1,0,0,0,returning_user,web,DE
srm_failure_treatment_01913,treatment,9.81,1,0,1,0,returning_user,web,GB
srm_failure_treatment_00959,treatment,10.64,0,0,1,0,returning_user,android,DE
srm_failure_treatment_01200,treatment,10.21,0,0,1,0,returning_user,web,US
srm_failure_treatment_00864,treatment,13.09,0,0,1,0,new_user,android,CA
srm_failure_control_00511,control,9.94,0,0,0,0,high_value,android,CA
srm_failure_treatment_00993,treatment,12.85,0,0,0,0,new_user,android,DE
srm_failure_treatment_01715,treatment,8.78,0,0,1,0,returning_user,ios,US
srm_failure_treatment_01165,treatment,10.02,0,0,0,0,new_user,web,DE
srm_failure_control_01169,control,9.78,0,0,0,0,returning_user,android,US
srm_failure_control_00787,control,10.08,0,0,0,0,returning_user,web,GB
srm_failure_control_01093,control,9.21,0,1,0,0,high_value,android,CA
srm_failure_treatment_01810,treatment,10.47,1,0,0,0,new_user,ios,US
srm_failure_control_00128,control,8.98,0,0,0,0,new_user,ios,US
srm_failure_control_00603,control,10.77,0,0,0,0,new_user,ios,CA
srm_failure_treatment_01856,treatment,10.14,0,0,0,0,new_user,android,DE
srm_failure_treatment_01208,treatment,9.79,1,0,0,0,high_value,web,CA
srm_failure_treatment_02119,treatment,9.8,0,0,0,0,returning_user,android,CA
srm_failure_treatment_02180,treatment,9.53,0,0,1,0,new_user,ios,DE
srm_failure_control_01101,control,10.02,0,0,0,0,returning_user,web,CA
srm_failure_treatment_00988,treatment,11.02,1,0,1,0,new_user,android,US
srm_failure_treatment_02232,treatment,10.72,1,0,1,0,new_user,android,DE
srm_failure_control_00273,control,7.39,0,0,0,0,new_user,ios,DE
srm_failure_treatment_01929,treatment,10.18,0,0,1,0,new_user,android,CA
srm_failure_treatment_01133,treatment,10.45,1,0,0,0,returning_user,android,GB
srm_failure_control_00588,control,8.15,1,0,0,0,new_user,android,GB
srm_failure_treatment_02406,treatment,12.15,0,0,0,0,returning_user,web,GB
srm_failure_control_00589,control,9.0,0,0,1,0,high_value,ios,CA
srm_failure_treatment_00983,treatment,11.52,0,0,0,0,high_value,android,CA
srm_failure_treatment_00308,treatment,9.27,1,0,0,0,new_user,ios,CA
srm_failure_treatment_02458,treatment,10.01,0,0,1,0,returning_user,android,CA
srm_failure_control_00447,control,8.01,1,0,1,0,new_user,web,DE
srm_failure_control_00813,control,8.4,0,0,0,0,returning_user,android,US
srm_failure_treatment_02380,treatment,10.53,0,1,1,0,returning_user,web,GB
srm_failure_treatment_00368,treatment,8.08,0,0,1,0,returning_user,android,DE
srm_failure_treatment_01665,treatment,10.58,1,0,1,0,new_user,web,CA
srm_failure_control_00103,control,11.02,0,0,0,0,returning_user,web,DE
srm_failure_control_00385,control,13.07,0,0,1,0,returning_user,android,US
srm_failure_treatment_01438,treatment,11.16,0,0,1,0,high_value,web,US
srm_failure_treatment_01475,treatment,10.84,0,0,1,0,returning_user,web,CA
srm_failure_control_00952,control,11.47,1,0,0,0,high_value,web,CA
srm_failure_control_00235,control,8.95,0,1,0,0,returning_user,android,DE
srm_failure_control_00906,control,8.3,0,1,1,0,returning_user,web,DE
srm_failure_control_00600,control,10.1,0,0,0,0,high_value,android,GB
srm_failure_treatment_01228,treatment,9.73,1,0,0,0,returning_user,android,GB
srm_failure_treatment_00817,treatment,8.94,0,0,1,0,high_value,web,CA
srm_failure_treatment_01209,treatment,9.28,1,0,1,0,returning_user,ios,GB
srm_failure_control_00143,control,10.4,0,1,0,0,new_user,android,US
srm_failure_treatment_02772,treatment,11.8,0,0,0,0,returning_user,android,GB
srm_failure_treatment_02476,treatment,11.76,1,0,0,0,high_value,ios,DE
srm_failure_control_00456,control,11.04,0,0,1,0,returning_user,android,US
srm_failure_treatment_01174,treatment,11.72,0,0,1,0,high_value,ios,US
srm_failure_treatment_00195,treatment,10.45,1,0,0,0,high_value,android,CA
srm_failure_control_00255,control,11.8,0,0,1,0,new_user,android,US
srm_failure_control_00736,control,10.16,0,0,0,0,new_user,web,DE
srm_failure_treatment_01463,treatment,10.73,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_00361,treatment,9.59,0,0,0,0,returning_user,android,GB
srm_failure_control_01154,control,11.07,0,0,0,0,high_value,ios,US
srm_failure_treatment_00405,treatment,12.91,0,0,1,0,new_user,web,GB
srm_failure_control_00397,control,9.74,0,0,0,0,new_user,android,US
srm_failure_treatment_00345,treatment,8.92,1,0,0,0,returning_user,android,GB
srm_failure_treatment_01399,treatment,12.26,0,0,0,0,new_user,android,GB
srm_failure_control_00605,control,9.23,0,0,0,0,returning_user,web,GB
srm_failure_treatment_00679,treatment,8.31,0,0,0,0,returning_user,android,GB
srm_failure_treatment_01847,treatment,12.34,0,0,0,0,returning_user,web,GB
srm_failure_treatment_01433,treatment,8.08,0,0,1,0,returning_user,web,GB
srm_failure_treatment_00814,treatment,10.53,1,0,0,0,new_user,web,DE
srm_failure_treatment_01795,treatment,11.75,0,0,0,0,returning_user,ios,GB
srm_failure_control_00910,control,10.03,0,0,0,0,new_user,android,DE
srm_failure_control_00943,control,7.81,0,0,0,0,new_user,ios,GB
srm_failure_treatment_02692,treatment,8.3,0,0,0,0,new_user,ios,GB
srm_failure_treatment_01922,treatment,9.95,0,0,1,0,new_user,android,US
srm_failure_control_01152,control,7.83,0,0,1,0,new_user,android,GB
srm_failure_treatment_00630,treatment,11.33,0,0,0,0,high_value,android,US
srm_failure_control_00381,control,9.57,1,0,0,0,returning_user,ios,CA
srm_failure_treatment_00653,treatment,9.04,1,0,0,0,high_value,web,US
srm_failure_treatment_00540,treatment,12.11,0,0,1,0,returning_user,android,GB
srm_failure_control_00790,control,10.07,1,0,0,0,high_value,android,US
srm_failure_control_00944,control,8.78,0,0,1,0,new_user,ios,GB
srm_failure_control_00683,control,7.36,1,0,1,0,new_user,web,CA
srm_failure_treatment_01839,treatment,12.64,1,0,1,0,high_value,ios,CA
srm_failure_treatment_00619,treatment,9.73,0,0,1,0,returning_user,android,CA
srm_failure_control_00891,control,9.41,0,0,1,0,returning_user,android,GB
srm_failure_treatment_01198,treatment,11.43,0,0,1,0,new_user,web,DE
srm_failure_control_01032,control,11.19,0,0,0,0,returning_user,web,CA
srm_failure_control_00824,control,11.53,1,0,0,0,returning_user,android,US
srm_failure_treatment_00580,treatment,11.18,0,0,1,0,new_user,ios,GB
srm_failure_treatment_00221,treatment,11.43,0,0,0,0,new_user,android,CA
srm_failure_treatment_02396,treatment,12.51,0,0,1,0,high_value,ios,GB
srm_failure_treatment_02203,treatment,10.88,0,0,0,0,high_value,web,GB
srm_failure_treatment_01488,treatment,9.28,0,0,0,0,new_user,android,DE
srm_failure_treatment_00489,treatment,10.38,1,1,1,0,high_value,ios,GB
srm_failure_treatment_01111,treatment,11.59,0,0,0,0,new_user,android,US
srm_failure_treatment_02072,treatment,9.68,0,0,0,0,new_user,android,DE
srm_failure_treatment_00115,treatment,11.74,0,1,0,0,high_value,web,GB
srm_failure_treatment_00519,treatment,10.63,0,0,0,0,returning_user,android,US
srm_failure_treatment_01500,treatment,9.45,0,0,1,0,returning_user,android,CA
srm_failure_treatment_01969,treatment,12.32,0,0,1,0,high_value,android,GB
srm_failure_treatment_00735,treatment,11.27,0,0,1,0,new_user,android,CA
srm_failure_treatment_00688,treatment,11.67,0,0,0,0,returning_user,android,US
srm_failure_treatment_01542,treatment,11.39,0,0,0,0,high_value,web,DE
srm_failure_treatment_00423,treatment,12.32,0,0,0,0,returning_user,ios,US
srm_failure_treatment_01644,treatment,10.53,0,1,1,0,new_user,ios,GB
srm_failure_treatment_01771,treatment,10.85,1,0,1,0,new_user,web,GB
srm_failure_treatment_01924,treatment,10.89,0,0,0,0,high_value,android,DE
srm_failure_control_00735,control,11.96,0,0,0,0,new_user,android,GB
srm_failure_treatment_01001,treatment,9.54,1,0,0,0,new_user,android,GB
srm_failure_treatment_02709,treatment,13.79,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_00199,treatment,10.7,0,0,0,0,new_user,web,GB
srm_failure_treatment_01744,treatment,10.07,0,0,1,0,new_user,ios,DE
srm_failure_treatment_01699,treatment,11.34,1,0,1,0,high_value,ios,DE
srm_failure_treatment_01992,treatment,10.28,0,0,0,0,returning_user,android,US
srm_failure_control_00481,control,10.51,0,0,1,0,returning_user,ios,US
srm_failure_treatment_01278,treatment,11.05,0,1,1,0,returning_user,web,CA
srm_failure_control_01150,control,10.23,0,0,0,0,new_user,ios,CA
srm_failure_treatment_01157,treatment,10.88,0,0,1,0,new_user,web,CA
srm_failure_control_00497,control,9.31,0,0,0,0,new_user,web,GB
srm_failure_control_00704,control,12.12,0,0,1,0,new_user,web,DE
srm_failure_treatment_02279,treatment,12.49,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_01057,treatment,14.4,0,0,0,0,new_user,android,CA
srm_failure_treatment_01000,treatment,13.07,0,0,0,0,new_user,android,CA
srm_failure_treatment_02449,treatment,9.73,1,0,1,0,new_user,android,DE
srm_failure_control_00675,control,8.83,1,0,0,0,new_user,web,CA
srm_failure_treatment_01603,treatment,12.89,0,0,0,0,returning_user,web,US
srm_failure_treatment_02030,treatment,9.66,0,0,0,0,new_user,ios,US
srm_failure_treatment_01312,treatment,11.81,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_02727,treatment,10.71,0,1,0,0,new_user,web,DE
srm_failure_treatment_00676,treatment,10.35,0,0,1,0,new_user,ios,CA
srm_failure_treatment_01511,treatment,9.0,0,0,0,0,new_user,ios,DE
srm_failure_treatment_02153,treatment,9.0,0,0,0,0,new_user,android,CA
srm_failure_control_00905,control,11.6,0,0,1,0,new_user,ios,US
srm_failure_treatment_00677,treatment,11.22,0,0,1,0,new_user,android,DE
srm_failure_control_00563,control,10.76,0,0,0,0,returning_user,android,GB
srm_failure_treatment_00990,treatment,10.89,0,0,0,0,returning_user,android,CA
srm_failure_treatment_02703,treatment,9.71,0,0,1,0,high_value,ios,US
srm_failure_treatment_02470,treatment,11.07,1,0,0,0,returning_user,web,CA
srm_failure_control_01109,control,10.62,1,0,1,0,new_user,ios,DE
srm_failure_control_00880,control,9.72,0,0,1,0,new_user,web,US
srm_failure_control_00453,control,12.08,1,0,1,0,new_user,web,US
srm_failure_treatment_02376,treatment,9.86,0,0,1,0,returning_user,android,US
srm_failure_treatment_01139,treatment,10.41,0,0,1,0,returning_user,ios,US
srm_failure_treatment_00031,treatment,9.99,1,0,1,0,new_user,web,GB
srm_failure_treatment_01514,treatment,8.15,0,0,0,0,new_user,web,US
srm_failure_treatment_00454,treatment,10.15,0,0,1,0,returning_user,ios,US
srm_failure_treatment_00390,treatment,12.5,1,0,0,0,new_user,web,US
srm_failure_treatment_00644,treatment,12.28,0,0,1,0,new_user,ios,DE
srm_failure_treatment_00591,treatment,8.97,1,0,0,0,high_value,android,CA
srm_failure_treatment_02744,treatment,11.76,0,0,1,0,returning_user,android,US
srm_failure_treatment_01879,treatment,11.62,0,0,0,0,new_user,ios,GB
srm_failure_treatment_00303,treatment,13.24,1,0,0,0,new_user,ios,US
srm_failure_treatment_02295,treatment,10.27,0,0,1,0,high_value,ios,CA
srm_failure_treatment_01214,treatment,10.68,0,0,0,0,new_user,web,GB
srm_failure_treatment_00186,treatment,11.5,1,0,1,0,high_value,ios,DE
srm_failure_treatment_01177,treatment,13.49,1,0,0,0,high_value,ios,CA
srm_failure_control_00349,control,9.27,1,0,0,0,high_value,web,DE
srm_failure_treatment_01067,treatment,10.74,0,0,1,0,returning_user,android,DE
srm_failure_control_00051,control,9.8,0,0,1,0,new_user,web,US
srm_failure_treatment_01437,treatment,11.95,0,0,0,0,new_user,ios,GB
srm_failure_control_00636,control,10.12,0,0,1,0,returning_user,ios,CA
srm_failure_control_00590,control,8.97,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_00539,treatment,9.47,0,0,0,0,high_value,ios,GB
srm_failure_control_00472,control,9.99,1,0,0,0,returning_user,web,GB
srm_failure_treatment_02450,treatment,8.4,0,0,1,0,new_user,android,US
srm_failure_treatment_01038,treatment,11.2,0,1,0,0,returning_user,ios,US
srm_failure_treatment_01602,treatment,9.78,0,0,0,0,returning_user,android,GB
srm_failure_control_00023,control,11.95,0,0,0,0,new_user,web,GB
srm_failure_treatment_02719,treatment,10.78,1,0,0,0,returning_user,android,US
srm_failure_treatment_01953,treatment,11.23,0,0,0,0,high_value,web,DE
srm_failure_treatment_02045,treatment,11.33,0,1,1,0,new_user,ios,GB
srm_failure_treatment_00747,treatment,11.13,0,0,1,0,returning_user,android,GB
srm_failure_control_00975,control,9.73,0,0,1,0,returning_user,android,US
srm_failure_treatment_01455,treatment,9.46,0,1,0,0,returning_user,ios,GB
srm_failure_treatment_01045,treatment,10.74,0,0,1,0,new_user,ios,DE
srm_failure_treatment_00047,treatment,10.31,0,0,0,0,returning_user,web,DE
srm_failure_treatment_02729,treatment,10.16,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_00904,treatment,10.44,0,0,0,0,new_user,ios,DE
srm_failure_treatment_01950,treatment,9.19,1,0,1,0,high_value,web,CA
srm_failure_control_01021,control,9.49,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_01612,treatment,11.07,0,0,1,0,returning_user,web,GB
srm_failure_control_00479,control,9.64,0,0,1,0,returning_user,web,US
srm_failure_treatment_02494,treatment,11.6,0,0,1,0,new_user,web,CA
srm_failure_treatment_02622,treatment,11.04,0,0,1,0,returning_user,ios,US
srm_failure_treatment_01222,treatment,11.9,0,0,0,0,new_user,android,DE
srm_failure_treatment_02506,treatment,10.66,0,0,1,0,returning_user,web,GB
srm_failure_treatment_02356,treatment,10.02,0,0,1,0,returning_user,android,GB
srm_failure_control_00043,control,10.11,0,0,0,0,new_user,ios,CA
srm_failure_treatment_02283,treatment,13.08,1,0,0,0,new_user,android,CA
srm_failure_control_00333,control,10.2,1,0,0,0,new_user,ios,US
srm_failure_control_00879,control,10.88,0,0,1,0,returning_user,android,DE
srm_failure_control_00772,control,10.84,0,0,0,0,new_user,ios,DE
srm_failure_treatment_02222,treatment,11.08,0,0,1,0,new_user,ios,DE
srm_failure_treatment_02297,treatment,10.09,1,0,1,0,returning_user,android,DE
srm_failure_treatment_01655,treatment,10.33,1,0,1,0,returning_user,web,DE
srm_failure_control_00253,control,11.33,1,0,1,0,returning_user,android,GB
srm_failure_control_00279,control,11.04,0,0,0,0,returning_user,web,US
srm_failure_treatment_00419,treatment,10.04,0,0,0,0,returning_user,web,GB
srm_failure_treatment_00844,treatment,11.64,1,0,0,0,high_value,ios,CA
srm_failure_treatment_02003,treatment,11.62,0,0,1,0,returning_user,web,US
srm_failure_control_00417,control,8.62,0,0,0,0,new_user,ios,DE
srm_failure_treatment_01813,treatment,12.99,0,0,0,0,new_user,android,GB
srm_failure_treatment_02681,treatment,10.86,0,0,1,0,new_user,web,DE
srm_failure_control_00165,control,9.1,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00657,treatment,12.3,0,0,0,0,new_user,web,DE
srm_failure_treatment_00511,treatment,11.7,0,0,0,0,high_value,web,GB
srm_failure_control_00998,control,10.75,0,0,1,0,returning_user,web,GB
srm_failure_control_00840,control,10.02,0,0,1,0,high_value,web,US
srm_failure_treatment_02620,treatment,10.94,1,0,1,0,high_value,android,US
srm_failure_control_00203,control,9.78,1,0,0,0,returning_user,ios,DE
srm_failure_treatment_02275,treatment,12.79,0,0,1,0,new_user,web,US
srm_failure_treatment_02103,treatment,10.02,0,0,1,0,new_user,web,CA
srm_failure_treatment_01141,treatment,13.3,0,0,0,0,high_value,web,CA
srm_failure_treatment_00769,treatment,9.81,0,0,1,0,new_user,ios,US
srm_failure_treatment_01662,treatment,11.34,0,0,1,0,new_user,ios,DE
srm_failure_control_00853,control,10.48,0,0,1,0,returning_user,web,US
srm_failure_treatment_02050,treatment,10.54,0,0,1,0,new_user,android,CA
srm_failure_treatment_00358,treatment,9.4,0,0,0,0,new_user,ios,CA
srm_failure_control_00951,control,10.65,1,0,1,0,new_user,web,CA
srm_failure_treatment_02125,treatment,9.75,0,0,0,0,high_value,ios,DE
srm_failure_treatment_00220,treatment,10.21,0,0,0,0,returning_user,android,DE
srm_failure_treatment_01739,treatment,10.43,1,0,1,0,returning_user,ios,CA
srm_failure_treatment_00089,treatment,11.22,1,0,0,0,new_user,web,GB
srm_failure_treatment_02603,treatment,11.43,0,0,1,0,returning_user,ios,CA
srm_failure_treatment_00760,treatment,10.61,0,0,1,0,high_value,ios,DE
srm_failure_treatment_02330,treatment,11.4,1,0,0,0,returning_user,web,CA
srm_failure_control_00396,control,9.32,0,0,0,0,high_value,ios,DE
srm_failure_treatment_02171,treatment,10.51,0,1,1,0,new_user,ios,US
srm_failure_control_00830,control,12.64,0,0,1,0,high_value,ios,CA
srm_failure_treatment_02157,treatment,9.06,0,0,0,0,returning_user,web,US
srm_failure_treatment_01999,treatment,12.22,1,0,1,0,new_user,android,US
srm_failure_treatment_00813,treatment,11.07,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_01894,treatment,12.01,1,0,0,0,returning_user,ios,DE
srm_failure_treatment_02342,treatment,11.46,0,0,1,0,returning_user,android,GB
srm_failure_control_00661,control,11.04,0,0,1,0,high_value,ios,GB
srm_failure_treatment_00524,treatment,11.5,0,0,0,0,returning_user,android,US
srm_failure_control_00907,control,10.16,0,1,1,0,returning_user,android,DE
srm_failure_treatment_02195,treatment,12.01,0,1,1,0,new_user,web,CA
srm_failure_control_00768,control,11.62,0,0,0,0,returning_user,ios,CA
srm_failure_control_00359,control,10.32,0,1,0,1,returning_user,web,CA
srm_failure_treatment_01439,treatment,8.86,1,0,1,0,returning_user,android,CA
srm_failure_treatment_00888,treatment,7.05,1,0,1,0,returning_user,android,CA
srm_failure_treatment_01027,treatment,8.98,1,0,0,0,returning_user,web,CA
srm_failure_control_00470,control,9.91,0,0,0,0,returning_user,ios,US
srm_failure_treatment_00138,treatment,11.09,0,0,0,0,new_user,ios,US
srm_failure_treatment_02667,treatment,8.42,0,0,1,0,returning_user,web,GB
srm_failure_treatment_01755,treatment,11.11,0,0,1,0,returning_user,web,CA
srm_failure_treatment_01410,treatment,9.77,1,0,1,0,returning_user,ios,GB
srm_failure_treatment_00733,treatment,9.8,0,0,1,0,new_user,web,DE
srm_failure_treatment_00541,treatment,11.5,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00022,treatment,10.02,0,0,0,0,returning_user,android,GB
srm_failure_control_01007,control,10.93,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_02048,treatment,8.38,0,0,0,0,returning_user,android,CA
srm_failure_treatment_01729,treatment,11.59,0,1,0,0,new_user,android,DE
srm_failure_control_00691,control,8.47,0,0,0,0,new_user,web,CA
srm_failure_control_00646,control,12.99,0,0,0,0,high_value,ios,CA
srm_failure_control_00195,control,11.27,1,0,1,0,returning_user,android,CA
srm_failure_treatment_01110,treatment,13.14,1,0,0,0,new_user,ios,GB
srm_failure_control_00348,control,9.5,1,0,0,1,returning_user,ios,GB
srm_failure_treatment_00337,treatment,8.64,0,0,1,0,returning_user,android,DE
srm_failure_treatment_02624,treatment,9.73,0,0,0,0,returning_user,android,US
srm_failure_treatment_00087,treatment,11.57,1,0,0,0,new_user,android,US
srm_failure_treatment_00032,treatment,11.88,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_00139,treatment,9.7,0,0,1,0,high_value,android,GB
srm_failure_treatment_00806,treatment,11.03,0,0,0,0,returning_user,ios,GB
srm_failure_treatment_01466,treatment,10.81,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00178,treatment,10.48,1,0,0,0,returning_user,ios,CA
srm_failure_treatment_00788,treatment,13.88,0,0,0,0,new_user,web,CA
srm_failure_treatment_01574,treatment,10.56,0,0,0,0,new_user,ios,US
srm_failure_treatment_02787,treatment,10.15,0,0,0,0,new_user,ios,GB
srm_failure_treatment_00984,treatment,12.45,0,0,0,0,new_user,android,DE
srm_failure_treatment_00608,treatment,11.21,0,0,0,0,returning_user,android,US
srm_failure_control_00496,control,10.87,0,0,0,0,new_user,android,GB
srm_failure_control_00186,control,11.55,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_01570,treatment,11.87,0,0,0,0,returning_user,android,GB
srm_failure_treatment_02066,treatment,11.57,0,0,0,1,high_value,android,US
srm_failure_control_00491,control,9.71,1,0,1,0,returning_user,ios,GB
srm_failure_treatment_00681,treatment,9.72,0,0,0,0,new_user,web,US
srm_failure_treatment_00925,treatment,10.1,0,0,0,0,returning_user,android,CA
srm_failure_control_00435,control,8.59,0,0,0,0,returning_user,android,CA
srm_failure_treatment_00729,treatment,11.16,0,0,1,0,high_value,ios,GB
srm_failure_treatment_00263,treatment,12.52,0,0,1,0,high_value,web,DE
srm_failure_control_00431,control,10.04,1,0,0,0,returning_user,web,CA
srm_failure_treatment_00746,treatment,10.15,0,0,0,0,high_value,web,CA
srm_failure_treatment_00341,treatment,9.09,0,0,1,0,returning_user,web,GB
srm_failure_treatment_01371,treatment,12.01,1,0,0,0,returning_user,android,DE
srm_failure_treatment_00610,treatment,8.26,0,0,1,0,returning_user,ios,CA
srm_failure_treatment_00468,treatment,10.42,0,0,0,0,high_value,ios,DE
srm_failure_control_00474,control,10.6,0,0,0,0,returning_user,ios,CA
